Open time,Open,High,Low,Close,Volume,Trade count,VWAP
2024-07-10 00:00:00+00:00,58001.6,59606.0,57154.1,57712.59,14095.296974441448,467148,58152.8965
2024-07-11 00:00:00+00:00,57742.1,59654.0,57036.41,57340.77,14326.025154958345,502430,58138.0227
2024-07-12 00:00:00+00:00,57350.0,58653.0,56538.33,57909.03,12770.950487011007,476998,57616.6817
2024-07-13 00:00:00+00:00,57911.5,60063.0,57770.92,59224.58,5857.246038272242,244190,58742.1635
2024-07-14 00:00:00+00:00,59224.58,61535.0,59209.2,60808.42,8695.192284601419,295236,60222.3499
2024-07-15 00:00:00+00:00,60810.0,65014.0,60666.59,64757.16,24915.285135138758,641830,63075.5059
2024-07-16 00:00:00+00:00,64764.3,65488.0,62410.33,65088.99,18695.642293493634,625283,64234.3077
2024-07-17 00:00:00+00:00,65077.1,66180.0,63853.1,64085.81,13094.35626413802,631346,64937.3232
2024-07-18 00:00:00+00:00,64120.1,65200.0,63222.6,63982.86,9745.05126899299,423590,64112.9901
2024-07-19 00:00:00+00:00,63960.7,67504.22,63289.15,66707.61,18233.872945320993,601035,65790.1313
2024-07-20 00:00:00+00:00,66708.9,67694.0,66271.0,67163.83,5976.406493971239,352916,66943.8464
2024-07-21 00:00:00+00:00,67166.1,68479.0,65820.18,68181.28,8257.183857072176,442513,67303.6606
2024-07-22 00:00:00+00:00,68137.2,68560.0,66569.42,67558.22,13916.336665492538,541369,67626.6658
2024-07-23 00:00:00+00:00,67595.2,67906.0,65444.3,65939.24,13878.06752197512,577380,66409.2504
2024-07-24 00:00:00+00:00,65900.8,67241.0,65090.61,65366.4,9997.394193752847,464929,66096.4642
2024-07-25 00:00:00+00:00,65503.0,66241.0,63412.46,65795.42,13300.934734938068,609851,64560.3474
2024-07-26 00:00:00+00:00,65794.2,68333.0,65705.6,67924.08,12395.841364782367,578071,67346.2391
2024-07-27 00:00:00+00:00,67914.7,69529.0,66624.3,67899.41,14034.384472971135,572278,68124.6997
2024-07-28 00:00:00+00:00,67912.9,68443.0,67021.8,68244.3,4645.989473308362,537696,67815.6151
2024-07-29 00:00:00+00:00,68250.0,70162.0,66400.01,66771.45,17576.558153538645,915778,68332.3065
2024-07-30 00:00:00+00:00,66755.4,67179.0,65283.68,66169.68,11131.772096735582,486836,66209.1662
2024-07-31 00:00:00+00:00,66175.1,66947.0,64500.0,64609.62,11041.132536383207,481921,65850.7194
2024-08-01 00:00:00+00:00,64638.1,65720.0,62212.81,65288.18,19436.30784717,691516,63765.9942
2024-08-02 00:00:00+00:00,65462.0,65668.0,61150.0,61418.06,19180.852730612307,714338,63432.3295
2024-08-03 00:00:00+00:00,61410.0,62260.0,59819.13,60674.93,11400.965616023303,473600,60946.3767
2024-08-04 00:00:00+00:00,60688.6,61213.0,57123.0,58130.95,12979.357049018508,543365,59162.9744
2024-08-05 00:00:00+00:00,58103.1,58344.0,49050.01,54029.12,76954.21833159344,2131923,53020.4394
2024-08-06 00:00:00+00:00,54037.9,57207.0,53965.57,56048.08,21200.509671329637,767877,55962.3967
2024-08-07 00:00:00+00:00,56048.07,57833.0,54556.5,55148.1,17584.489229751955,688524,56158.613
2024-08-08 00:00:00+00:00,55144.14,62770.0,54737.32,61705.58,25703.084427459315,746627,58930.1864
2024-08-09 00:00:00+00:00,61704.05,61809.0,59552.46,60862.13,15441.16129496134,554071,60622.9991
2024-08-10 00:00:00+00:00,60859.9,61535.0,60255.61,60935.02,4072.180394310697,285877,60796.9749
2024-08-11 00:00:00+00:00,60951.8,61916.0,58312.63,58722.49,7229.82173128255,353069,59910.8266
2024-08-12 00:00:00+00:00,58816.0,60764.0,57653.31,59358.78,14679.667887531443,608892,59123.0231
2024-08-13 00:00:00+00:00,59359.5,61635.0,58402.01,60603.19,14090.427734036131,512345,60113.6468
2024-08-14 00:00:00+00:00,60600.1,61898.0,58453.56,58690.62,16068.132437005446,513468,60003.8133
2024-08-15 00:00:00+00:00,58693.7,59909.0,56117.7,57543.61,17870.155616311316,614306,58254.0495
2024-08-16 00:00:00+00:00,57543.57,59905.0,57096.56,58888.99,13998.514233815686,479806,58598.1231
2024-08-17 00:00:00+00:00,58895.6,59800.0,58803.45,59497.49,3375.598654760669,225594,59302.6687
2024-08-18 00:00:00+00:00,59473.4,60313.0,58422.0,58466.5,5635.251630860595,258763,59660.1994
2024-08-19 00:00:00+00:00,58466.5,59700.0,57820.0,59452.67,10140.854179935173,380930,58675.2668
2024-08-20 00:00:00+00:00,59493.7,61472.0,58571.96,59017.59,14259.3192599301,509760,60015.6116
2024-08-21 00:00:00+00:00,59017.59,61898.0,58793.89,61163.28,16511.424216527652,456808,60311.97
2024-08-22 00:00:00+00:00,61179.8,61467.0,59750.0,60383.29,11537.926427695276,426178,60674.45
2024-08-23 00:00:00+00:00,60391.1,65074.0,60343.2,64087.4,21733.658387375428,628447,62505.0701
2024-08-24 00:00:00+00:00,64087.5,64609.0,63564.22,64179.63,6231.75926651095,306040,64096.0641
2024-08-25 00:00:00+00:00,64176.1,65200.0,63793.74,64251.93,4954.719307530248,238206,64282.0876
2024-08-26 00:00:00+00:00,64288.1,64579.0,62806.8,62966.0,12256.332805385944,372800,63576.8642
2024-08-27 00:00:00+00:00,62851.1,63307.0,58009.6,59439.64,17668.880767997412,534411,61143.1985
2024-08-28 00:00:00+00:00,59458.0,60330.0,57851.62,59045.88,12730.966862985191,542368,59182.1953
2024-08-29 00:00:00+00:00,59025.6,61290.0,58717.4,59385.5,13390.994139785862,478625,60005.8027
2024-08-30 00:00:00+00:00,59385.5,60102.0,57700.0,59112.77,12801.433110229189,491248,58866.0364
2024-08-31 00:00:00+00:00,59110.0,59622.0,58736.9,58968.37,2737.2740956604825,245342,59144.5901
2024-09-01 00:00:00+00:00,58968.37,59236.0,57200.0,57299.0,7421.114477814753,358182,58117.7048
2024-09-02 00:00:00+00:00,57318.5,59588.0,57119.01,59139.83,6932.6479858029015,291108,58278.8385
2024-09-03 00:00:00+00:00,59305.0,59976.0,57394.49,57468.84,10681.679466690335,325061,58209.4995
2024-09-04 00:00:00+00:00,57482.4,58632.0,55555.0,57971.0,18103.70367437131,500872,57156.1194
2024-09-05 00:00:00+00:00,57970.1,58451.0,55601.5,56156.82,16459.691040708483,441328,56658.0437
2024-09-06 00:00:00+00:00,56163.9,57123.0,52530.0,53950.01,24644.355583965902,664279,54653.1227
2024-09-07 00:00:00+00:00,53948.3,55084.0,53733.1,54156.33,5599.344510441847,287982,54293.2412
2024-09-08 00:00:00+00:00,54146.5,55448.0,53623.95,54881.11,5724.479945091327,274505,54439.3713
2024-09-09 00:00:00+00:00,54856.9,58180.0,54565.56,57053.9,13946.304867186069,450409,56050.795
2024-09-10 00:00:00+00:00,57062.7,58136.0,56377.76,57645.59,7933.797438274136,380266,57172.4231
2024-09-11 00:00:00+00:00,57630.0,58104.0,55534.41,57352.79,14972.725579153224,510221,56837.3009
2024-09-12 00:00:00+00:00,57350.7,58652.0,57339.0,58287.0,2188.9460236599507,45013,58108.6112
2024-09-13 00:00:00+00:00,58133.4,60730.0,57658.3,60581.0,4137.086139771104,55866,59062.8841
2024-09-14 00:00:00+00:00,60581.1,60713.0,59478.3,60000.1,1340.1307840898917,29119,60094.7191
2024-09-15 00:00:00+00:00,60000.2,60525.0,58679.1,59135.1,1742.5502641299147,33915,59767.8577
2024-09-16 00:00:00+00:00,59135.1,59336.0,57488.7,58342.0,2013.731861909849,44098,58291.6793
2024-09-17 00:00:00+00:00,58209.76,61373.41,57619.9,60317.2,15177.336311951896,445136,60032.5554
2024-09-18 00:00:00+00:00,60317.1,61875.0,59164.6,61853.0,14828.24056214259,474230,60321.589
2024-09-19 00:00:00+00:00,61853.0,63950.0,61569.16,62960.14,18538.10556177919,579391,62832.5107
2024-09-20 00:00:00+00:00,62922.2,64200.0,62340.0,63210.69,13348.426928740102,494549,63205.1592
2024-09-21 00:00:00+00:00,63210.3,63614.0,62755.0,63362.74,3930.2605826512345,218878,63131.6906
2024-09-22 00:00:00+00:00,63376.1,64093.0,62380.55,63577.66,5689.961209742116,248565,63059.5485
2024-09-23 00:00:00+00:00,63615.2,64842.0,62566.28,63338.87,10142.376606534242,372795,63596.8469
2024-09-24 00:00:00+00:00,63338.85,64775.0,62689.15,64272.93,11178.598893869284,457297,63631.2534
2024-09-25 00:00:00+00:00,64272.93,64888.0,62917.4,63130.89,7774.562229972608,359778,63690.8662
2024-09-26 00:00:00+00:00,63139.2,65888.0,62652.99,65177.21,16007.952402671694,496597,64755.9523
2024-09-27 00:00:00+00:00,65179.3,66587.0,64827.85,65789.0,11747.786235480728,392339,65778.4561
2024-09-28 00:00:00+00:00,65788.8,66410.0,65400.0,65858.99,3289.4598000003825,193506,65773.3913
2024-09-29 00:00:00+00:00,65862.7,66193.0,65433.29,65600.01,3350.2092215804673,168231,65740.3601
2024-09-30 00:00:00+00:00,65600.01,65759.0,62833.95,63301.25,13459.538343779934,412696,63973.0907
2024-10-01 00:00:00+00:00,63305.52,64217.0,60150.89,60790.0,19449.702597201,552553,62260.412
2024-10-02 00:00:00+00:00,60819.1,62480.0,59969.2,60631.37,11132.966936820512,443180,61100.3948
2024-10-03 00:00:00+00:00,60643.9,61600.0,59824.87,60744.99,9986.416405131686,466839,60619.3339
2024-10-04 00:00:00+00:00,60739.7,62575.0,60451.6,62090.71,9925.186048371037,411097,61657.8825
2024-10-05 00:00:00+00:00,62081.0,62437.0,61686.34,62051.29,2565.1495883702632,244416,62044.2793
2024-10-06 00:00:00+00:00,62051.58,63033.0,61805.85,62810.86,2866.6550394504666,215377,62449.0285
2024-10-07 00:00:00+00:00,62809.4,64514.0,62113.28,62202.02,13062.161552063155,405318,63428.9312
2024-10-08 00:00:00+00:00,62203.82,63248.0,61824.48,62122.02,8436.892346120167,358191,62394.6086
2024-10-09 00:00:00+00:00,62120.6,62587.0,60255.0,60578.28,9442.73723277974,374085,61460.8012
2024-10-10 00:00:00+00:00,60558.0,61364.0,58863.9,60279.53,12779.14307784773,452835,60086.0608
2024-10-11 00:00:00+00:00,60275.9,63455.0,60029.98,62518.75,13819.150361003301,473970,62042.8639
2024-10-12 00:00:00+00:00,62502.5,63590.0,62464.15,63187.46,4907.547548191803,268063,63029.4183
2024-10-13 00:00:00+00:00,63184.9,63406.0,62029.9,62845.3,3655.9236716305513,207220,62665.7685
2024-10-14 00:00:00+00:00,62834.9,66555.0,62426.67,66065.65,16820.133341747965,548137,65211.6922
2024-10-15 00:00:00+00:00,66065.64,67944.76,64686.1,67056.6,21695.15322099572,597258,66374.4976
2024-10-16 00:00:00+00:00,67056.0,68399.0,66743.0,67608.44,15605.5610760083,510993,67633.9658
2024-10-17 00:00:00+00:00,67654.0,67962.0,66629.97,67402.33,9872.01222976347,421502,67181.6405
2024-10-18 00:00:00+00:00,67399.86,69000.62,67149.24,68426.11,14198.50045931749,468506,68343.4305
2024-10-19 00:00:00+00:00,68440.2,68689.29,68005.83,68363.73,2451.2068643895236,189264,68296.3393
2024-10-20 00:00:00+00:00,68375.0,69402.0,68083.18,69014.86,3637.4799384711355,233494,68677.9839
2024-10-21 00:00:00+00:00,69010.5,69586.0,66802.0,67346.15,13050.65699498158,460991,67843.2378
2024-10-22 00:00:00+00:00,67385.1,67824.0,66535.0,67387.6,10325.276966412528,371252,67258.8486
2024-10-23 00:00:00+00:00,67384.2,67436.0,65149.51,66601.11,11070.982528251207,417445,66257.3382
2024-10-24 00:00:00+00:00,66630.5,68846.0,66445.32,68156.84,12174.307437480269,427692,67674.9193
2024-10-25 00:00:00+00:00,68170.1,68750.0,65500.01,66564.51,16936.899741887195,572475,67377.5832
2024-10-26 00:00:00+00:00,66564.51,67446.0,66331.95,67012.56,3632.082239570938,229445,66893.0388
2024-10-27 00:00:00+00:00,67026.1,68328.0,66836.78,67943.19,3708.1442675101575,206208,67625.4205
2024-10-28 00:00:00+00:00,67943.18,70287.0,67532.48,69924.5,19515.936766384508,538237,68995.7701
2024-10-29 00:00:00+00:00,69912.0,73624.98,69705.76,72724.35,26341.84130782161,742005,72010.2419
2024-10-30 00:00:00+00:00,72661.0,73060.0,71400.0,72322.91,15702.655274571865,464410,72144.5664
2024-10-31 00:00:00+00:00,72331.1,72684.02,69559.33,70197.83,16980.776843818523,499902,70940.2474
2024-11-01 00:00:00+00:00,70250.1,71653.0,68720.0,69467.29,18602.71152612601,545706,69947.0629
2024-11-02 00:00:00+00:00,69490.1,69939.0,69000.0,69358.94,3362.6315947103817,219120,69447.8359
2024-11-03 00:00:00+00:00,69300.9,69409.0,67444.0,68738.18,9845.963366352571,330363,68382.4116
2024-11-04 00:00:00+00:00,68806.0,69505.0,66783.77,67807.48,14583.963899543074,383054,68081.6769
2024-11-05 00:00:00+00:00,67787.8,70599.0,67427.53,69380.73,15645.054192283453,518147,69400.8043
2024-11-06 00:00:00+00:00,69382.7,76509.56,69285.82,75646.55,59140.93109737507,1211092,74142.1758
2024-11-07 00:00:00+00:00,75642.1,76999.0,74397.0,75920.0,26510.93498195858,630169,75847.6565
2024-11-08 00:00:00+00:00,75925.0,77312.18,75608.0,76566.73,21483.692621149345,558993,76434.254
2024-11-09 00:00:00+00:00,76550.5,76952.67,75746.0,76728.3,6165.445765991336,369885,76434.5392
2024-11-10 00:00:00+00:00,76728.3,81534.28,76531.0,80428.92,25779.024400859213,890927,79423.4718
2024-11-11 00:00:00+00:00,80423.3,89666.0,80244.0,88770.73,46215.760850806946,1228140,84746.4743
2024-11-12 00:00:00+00:00,88737.5,89933.0,85128.0,87932.0,9704.349455921913,141426,87872.1744
2024-11-13 00:00:00+00:00,88087.3,93495.0,86137.0,90493.82,52609.46607328698,1373358,90123.8761
2024-11-14 00:00:00+00:00,90499.4,91831.25,86621.9,87340.4,31126.086838869058,979228,89329.299
2024-11-15 00:00:00+00:00,87314.4,91934.62,87100.83,91058.36,25460.20292755928,918630,89531.3291
2024-11-16 00:00:00+00:00,91062.0,91820.73,90069.21,90555.1,8809.674540161253,542389,91051.7586
2024-11-17 00:00:00+00:00,90076.0,90226.0,88709.0,89866.85,2992.92609579,115974,89430.2732
2024-11-18 00:00:00+00:00,90635.12,92095.34,90294.86,90532.0,6750.74114878,155141,91421.4261
2024-11-19 00:00:00+00:00,93343.26,93697.59,91348.0,92341.07,5533.76013195,200637,92505.1649
2024-11-20 00:00:00+00:00,94140.11,94744.99,93788.2,94359.04,4841.64447398,136217,94262.2808
2024-11-21 00:00:00+00:00,94356.8,99073.53,93986.0,98439.09,38976.452135016334,1270570,97352.2527
2024-11-22 00:00:00+00:00,98496.0,99860.0,97010.0,99024.03,35602.45525345296,1079662,98885.3766
2024-11-23 00:00:00+00:00,99024.03,99044.11,97136.0,97778.77,15863.112233581627,763634,98397.3509
2024-11-24 00:00:00+00:00,98109.9,98445.1,95635.0,97887.4,1683906.0,1683906,96921.3205
2024-11-25 00:00:00+00:00,97994.1,98999.0,92534.93,93000.01,26633.71671573771,950551,95776.6316
2024-11-26 00:00:00+00:00,93000.1,95090.0,90682.58,91929.54,22822.78290204311,903332,92662.4885
2024-11-27 00:00:00+00:00,91914.6,97387.9,91747.46,95951.19,19721.74784966635,763447,95249.2601
2024-11-28 00:00:00+00:00,95946.8,96676.31,94653.6,95665.53,7054.0737434998155,565186,95460.8541
2024-11-29 00:00:00+00:00,95637.8,98750.0,95383.46,97490.56,16057.777683125325,650322,97416.1675
2024-11-30 00:00:00+00:00,97478.7,97580.0,96129.73,96465.42,4550.446674910937,410558,96767.9423
2024-12-01 00:00:00+00:00,96456.3,97988.0,95753.42,97263.18,5405.9278398514025,465123,97003.6416
2024-12-02 00:00:00+00:00,97259.17,98240.0,94400.63,95862.89,16693.701406261574,781901,96062.1494
2024-12-03 00:00:00+00:00,95853.3,96402.0,93565.1,95917.5,3247.9797746807,82841,95091.0981
2024-12-04 00:00:00+00:00,95924.85,99263.2,94634.85,98746.24,18418.685025790724,853606,97195.7083
2024-12-05 00:00:00+00:00,98710.0,104000.0,88800.0,96856.0,5284.001662480711,88109,100053.6415
2024-12-06 00:00:00+00:00,97087.3,101995.0,96210.0,99872.9,4172.085591370947,92420,99467.2364
2024-12-07 00:00:00+00:00,99873.0,100530.0,98788.0,99899.9,1166.9982044599496,45906,99821.7402
2024-12-08 00:00:00+00:00,99900.0,101480.0,98699.7,101174.99,5703.79405483082,523216,99993.4258
2024-12-09 00:00:00+00:00,101240.0,101300.0,94222.0,97410.0,1580.6616762098863,48633,97786.6593
2024-12-10 00:00:00+00:00,97330.66,98368.0,94273.38,96660.76,23846.849455787513,983828,96479.395
2024-12-11 00:00:00+00:00,96655.1,101984.98,95722.79,101202.11,24703.581975062818,885228,99970.339
2024-12-12 00:00:00+00:00,101177.1,102595.0,99280.0,100030.47,17513.394551553047,828486,100969.371
2024-12-13 00:00:00+00:00,100024.75,101959.13,99220.81,101428.75,15236.315518307109,685948,100913.6944
2024-12-14 00:00:00+00:00,101483.1,102650.0,100550.0,101399.99,5772.686344261576,482588,101595.1426
2024-12-15 00:00:00+00:00,101400.1,105100.0,101210.0,104447.76,10772.75434587289,563537,103155.8146
2024-12-16 00:00:00+00:00,104360.0,107857.79,103220.0,106099.81,28806.39868083524,1062394,105937.2885
2024-12-17 00:00:00+00:00,106070.2,108388.88,105110.0,106136.99,17891.341011987042,829921,106799.7892
2024-12-18 00:00:00+00:00,106152.0,106528.13,99939.82,100150.73,26495.96751102518,1075545,102757.4688
2024-12-19 00:00:00+00:00,100166.1,102800.0,95539.67,97372.21,28638.84164025705,1129175,98895.5754
2024-12-20 00:00:00+00:00,97352.32,98208.8,92115.66,97758.4,34178.97034636,1173843,95567.0765
2024-12-21 00:00:00+00:00,97781.8,99596.57,96359.8,97230.08,8185.23897733144,614987,97875.8231
2024-12-22 00:00:00+00:00,97232.7,97435.0,94182.98,95087.75,6675.580371101276,614795,95744.3142
2024-12-23 00:00:00+00:00,95101.9,96548.0,92360.91,94764.56,16870.811151692407,865983,94014.2993
2024-12-24 00:00:00+00:00,94699.4,99554.0,93426.25,98594.47,15474.436602476959,773221,97051.9624
2024-12-25 00:00:00+00:00,98594.47,99566.0,97557.48,99346.28,6414.658706941968,524971,98529.0126
2024-12-26 00:00:00+00:00,99463.0,99900.0,95083.93,95669.49,13433.205155855137,739017,96282.7038
2024-12-27 00:00:00+00:00,95660.9,97554.0,93234.31,94171.89,15476.711515185822,817735,94972.7494
2024-12-28 00:00:00+00:00,94147.6,95916.0,94002.72,95130.82,3462.8059356513204,446154,94620.9319
2024-12-29 00:00:00+00:00,95204.1,95559.0,92841.48,93563.35,4701.453980039659,449189,94062.4698
2024-12-30 00:00:00+00:00,93551.0,95135.0,91256.6,92620.71,19241.354987192357,743023,93037.5914
2024-12-31 00:00:00+00:00,92346.7,96400.0,91887.13,93383.32,15102.39898984,682779,94102.5991
